"event_code", "event_name"
107663, "諸葛亮饅頭 孟宗竹粥"
107662, "「推動大學校院實習課程書面審查作業」說明會"
107661, "淡江大學機械與機電工程學系112學年度第9次系教師評審委員會（會簽單）"
107660, "淡江大學機械與機電工程學系112學年度第9次系教師評審委員會（簽到單）"
107659, "淡江大學教育學院112學年度第1學期個資暨數位能力內部稽核結束會議"
107658, "淡江大學教育學院112學年度第1學期個資暨數位能力內部稽核起始會議"
107657, "淡江大學教育學院112學年度個資侵害事件演練說明會"
107656, "淡江大學112學年度第1學期榮退同仁歡送茶會"
107655, "「2024 OiS 素人開發師」(I)研習會"
107654, "5C 淡小虎貼圖討論"
107653, "教務處教師教學發展中心112學年度第1學期第2次工讀生教育講習"
107652, "資訊處校務資訊組112年12月TQM小組會議"
107651, "112學年度第1學期文學院獎學金審查委員會第4次會議"
107650, "校友處112學年度數位能力稽核"
107649, "日本語文學系112學年度第1學期第3次課程委員會議"
107648, "江大學 MS 3AP數位能力 內部稽核_結束會議"
107647, "淡江大學 MS 3AP數位能力 內部稽核_起始會議"
107646, "淡江大學雙語化學習計畫112學年度第1次管考會議"
107645, "第13屆品管圈競賽-救火圈討論會議"
107644, "淡江大學土木工程學系112學年度第1學期第4次TQM小組會議"
107643, "教學研習：桃樂絲初心：設計思考部署永續教育課程"
107642, "淡江大學文學院教師評審委員會112學年度第8次會議 陳閱單"
107641, "淡江大學文學院教師評審委員會112學年度第8次會議"
107640, "淡江大學國際事務學院教師評審委員會112學年度第11次會議"
107639, "淡江大學外語學院俄國語文學系112學年度第1次課程協調會議"
107638, "淡江大學化學工程與材料工程學系112學年第1學期第3次系務會議"
107637, "淡江大學國際事務學院112學年度專案審查小組會議"
107636, "淡江大學國際事務學院全球政治經濟學系教師評審委員會112學年度第5次會議"
107635, "淡江大學總務處 總務組112年12月 TQM小組會議"
107634, "淡江大學112學年度工學院建築學系教師評審委員會第8次會議(陳閱單)"
107633, "淡江大學112學年度工學院建築學系教師評審委員會第8次會議"
107632, "淡江大學 MS 3AP數位能力內部稽核_結束會議"
107631, "淡江大學永續發展與社會創新中心112學年度第3次業務會議"
107630, "淡江大學 MS 3AP數位能力內部稽核_啟始會議"
107629, "國際觀光管理學系全英語學士班112學年度第1學期第3次募款委員會會議"
107628, "國際觀光管理學系全英語學士班112學年度第1學期第4次TQM會議"
107627, "淡江大學商管學院經濟學系課程委員會112學年度第1學期第2次會議"
107626, "淡江大學圖書館採編組112學年度第4次TQM小組會議"
107625, "112(1)國際處個資內稽(結束會議)"
107624, "淡江大學商管學院商管碩士在職專班112學年度第1學期第3次TQM會議"
107623, "資工精準智慧創新跨領域研究社群_1121227"
107622, "淡江大學商管學院經濟學系112學年度第1學期第2次系務會議"
107621, "三全教育內容討論會議"
107620, "112(1)國際處個資內稽"
107619, "淡江大學國際事務學院外審審查委員小組會議112學年度第1次會議"
107618, "淡江大學112學年度生物安全委員會第1次會議"
