"event_code", "event_name"
118117, "溜冰社-花式冰刀訓練行"
118116, "羽球社-校內淡大盃"
118115, "115特殊選才委員簽到"
118114, "建築學會-第14屆全國建築系邀請賽"
118113, "人力資源處職能福利組114學年度第3次組務會議"
118112, "淡江大學商管學院經濟學系114學年度第1學期第2次系務會議"
118111, "「UCAN平台在教學規劃及教學實踐之運用」工作坊"
118110, "淡江大學蘭陽行政處114學年度第1學期第4次TQM小組會議"
118109, "淡江大學蘭陽行政處114學年度第1學期第4次教學與行政工作會報"
118108, "淡江大學諮商職涯暨學習發展輔導中心114學年度第1學期第4次中心暨TQM會議"
118107, "(陳閱單)淡江大學114學年度商管學院運輸管理學系教師評審委員會第6次會議"
118106, "(簽到單)淡江大學114學年度商管學院運輸管理學系教師評審委員會第6次會議"
118105, "智慧訓練成果發表第四次輔導會議(桃分署)"
118104, "智慧訓練成果發表第三次輔導會議(桃分署)"
118103, "智慧訓練成果發表第三次輔導會議(桃分署)"
118102, "新創社-創業培訓課程(七)"
118101, "新創社-創業培訓課程(六)"
118100, "學園團契社-耶穌 應該點得到"
118099, "學園團契社-新世紀福音戰士 實戰"
118098, "會議活動"
118097, "淡江大學工學院化學工程與材料工程學系114學年度第1學期第6次募款暨獎學金委員會"
118096, "114學年度第1學期第2次化學系募款委員會會議"
118095, "跆拳道社-114學年度聖誕活動"
118094, "淡江大學國際事務學院全球政治經濟學系教師評審委員會114學年度第5次會議紀錄陳閱"
118093, "淡江大學國際事務學院全球政治經濟學系教師評審委員會114學年度第5次會議"
118092, "我的自主學習之旅-從文藝復興三傑談起"
118091, "行動的力量-【經探號】微型成果展"
118090, "淡江大學嘻哈研究社-Cypher V2打雞血"
118089, "淡江大學工學院電機工程學系114學年度第1學期全英語授課教師社群活動"
118088, "淡江大學工學院化學工程與材料工程學系114學年度第1學期第4次系務會議暨第4次TQM小組會議"
118087, "講題: 從多語到多能：開拓展覽產業職涯的未來之鑰-語言、專業與創新能力的融合之路    講者:蔡琴琴經理"
118086, "講題: 德語導遊經驗分享  主講者:丁茹芬專業德語導遊"
118085, "人力資源處職能福利組114年12月份TQM小組會議"
118084, "114學年度淡江通識微學程與自主學習課程成果展"
118083, "淡江大學工學院機械與機電工程學系114學年度第6次教師評審委員會（會簽單）"
118082, "淡江大學工學院機械與機電工程學系114學年度第2學期新聘專任教師面試會議"
118081, "淡江大學工學院機械與機電工程學系114學年度第6次教師評審委員會"
118080, "淡江大學軍訓室114學年度第2學期1月份專業研討會議"
118079, "羽球社-社課-集羽成翼"
118078, "你的第一張AI畫作：從0到1的創作體驗課"
118077, "圖書館資源利用講習_劉韋廷老師"
118076, "自主學習課程分享座談會"
118075, "114學年度第2學期「會計審計實習」行前說明會"
118074, "素養導向計畫學生資料蒐集訪談會議"
118072, "自由搏擊社-2025期末新生交流"
118071, "圍棋社-業師講解"
118070, "攝影社-故事人像講座"
118069, "公行學會-114上學期期末系大會"
118068, "吧檯研習社-成果展2"
118067, "西洋棋社-114蛋塔盃校內比賽"
118066, "風保學會-風保班際排球"
